EpochTime,X,Y,Z,ClockBias,HDOP,VDOP,PDOP,GDOP,EastError,NorthError,UpError,NumSats
524158.000000,-1641890.957513,-3664876.573237,4939966.470122,0.812085,0.909162,1.030733,1.374404,1.487672,-1.903216,-0.146680,-3.674420,11
524160.000000,-1641891.336092,-3664876.950030,4939966.853557,0.548231,0.909100,1.030655,1.374305,1.487556,-2.094620,-0.293744,-3.062820,11
524161.000000,-1641890.775273,-3664876.537825,4939966.500826,1.076669,0.909070,1.030616,1.374255,1.487497,-1.751389,-0.044270,-3.717653,11
524162.000000,-1641890.722245,-3664876.568735,4939966.689262,0.916448,0.909039,1.030577,1.374206,1.487439,-1.690359,0.069041,-3.566950,11
524163.000000,-1641891.046842,-3664876.831355,4939966.436660,0.779585,0.909008,1.030538,1.374156,1.487380,-1.879187,-0.379382,-3.529518,11
524165.000000,-1641890.610942,-3664876.196077,4939966.554672,1.218686,0.908946,1.030460,1.374056,1.487263,-1.741172,0.284476,-3.913911,11
524166.000000,-1641890.575260,-3664876.264304,4939966.387100,1.388344,0.908915,1.030421,1.374007,1.487205,-1.680711,0.142110,-4.014334,11
524167.000000,-1641890.514598,-3664876.390368,4939966.026989,1.538813,0.908884,1.030382,1.373957,1.487146,-1.573802,-0.154336,-4.237811,11
524169.000000,-1641890.372862,-3664876.373950,4939966.460340,1.259800,0.908823,1.030303,1.373857,1.487028,-1.451172,0.174667,-3.946486,11
524170.000000,-1641889.935221,-3664875.873846,4939966.363152,1.748665,0.908792,1.030264,1.373807,1.486969,-1.256294,0.607907,-4.421254,11
524171.000000,-1641890.006773,-3664876.000489,4939965.889674,1.768786,0.908761,1.030224,1.373757,1.486910,-1.269805,0.197764,-4.698634,11
524172.000000,-1641889.732875,-3664875.474395,4939965.696864,2.006048,0.908730,1.030185,1.373707,1.486851,-1.234981,0.537288,-5.220631,11
524174.000000,-1641889.694477,-3664875.426653,4939965.870913,1.882971,0.908668,1.030105,1.373606,1.486733,-1.219462,0.692748,-5.122456,11
524175.000000,-1641889.263130,-3664875.280418,4939965.432624,2.407590,0.908637,1.030066,1.373556,1.486674,-0.885625,0.658444,-5.658103,11
524176.000000,-1641888.628351,-3664874.916350,4939965.629763,2.783795,1.204962,1.191775,1.694775,1.847291,-0.455217,1.242730,-5.876536,10
524177.000000,-1641888.748191,-3664874.759203,4939965.479642,2.614841,1.204958,1.191781,1.694776,1.847287,-0.628840,1.221862,-6.052640,10
524179.000000,-1641888.259425,-3664874.917275,4939965.985232,2.535516,1.204949,1.191791,1.694777,1.847278,-0.118168,1.582768,-5.694226,10
524180.000000,-1641888.860584,-3664875.051190,4939965.982638,2.471341,1.204945,1.191797,1.694778,1.847273,-0.612008,1.294808,-5.465027,10
524181.000000,-1641888.764771,-3664875.057230,4939966.194324,2.087388,1.204941,1.191802,1.694779,1.847268,-0.522103,1.453995,-5.321485,10
524182.000000,-1641888.721065,-3664875.053497,4939966.339317,2.349380,1.204936,1.191807,1.694779,1.847263,-0.483744,1.561642,-5.222049,10
524184.000000,-1641888.700365,-3664874.535037,4939966.258445,2.435875,1.204928,1.191817,1.694780,1.847253,-0.676861,1.885520,-5.587532,10
524185.000000,-1641888.458726,-3664874.508143,4939966.212348,2.515043,1.204923,1.191822,1.694780,1.847248,-0.467345,1.952528,-5.700894,10
524186.000000,-1641888.524136,-3664874.430367,4939965.878055,2.732619,1.204919,1.191827,1.694781,1.847243,-0.558840,1.776918,-5.988763,10
524188.000000,-1641888.488728,-3664874.443375,4939965.748749,2.829552,1.204910,1.191836,1.694781,1.847232,-0.521209,1.697709,-6.091003,10
524189.000000,-1641888.471696,-3664874.205516,4939965.843786,2.853269,1.204905,1.191841,1.694781,1.847226,-0.602930,1.931713,-6.157810,10
524190.000000,-1641888.422188,-3664874.596786,4939966.369038,2.282257,1.204901,1.191845,1.694781,1.847221,-0.397754,1.999658,-5.537553,10
524191.000000,-1641888.365783,-3664874.088823,4939965.761351,2.855665,1.204896,1.191850,1.694780,1.847215,-0.553995,1.996468,-6.316058,10
524193.000000,-1641888.609661,-3664874.798219,4939965.939887,2.501324,1.204887,1.191859,1.694780,1.847203,-0.486468,1.527385,-5.707786,10
524194.000000,-1641888.481216,-3664874.644899,4939965.687172,2.886233,1.204882,1.191863,1.694779,1.847197,-0.431948,1.518334,-6.025301,10
524195.000000,-1641888.687343,-3664874.747366,4939966.072246,2.552199,1.204877,1.191867,1.694779,1.847191,-0.578152,1.621931,-5.614008,10
524196.000000,-1641888.201654,-3664874.587784,4939965.815786,2.750342,1.204872,1.191871,1.694778,1.847185,-0.200182,1.728627,-6.029804,10
524198.000000,-1641888.375961,-3664875.010036,4939966.121584,2.496035,1.204862,1.191879,1.694777,1.847172,-0.186584,1.565499,-5.505022,10
524199.000000,-1641888.842261,-3664875.279045,4939966.258952,2.020537,1.204857,1.191882,1.694776,1.847166,-0.502114,1.312459,-5.124124,10
524200.000000,-1641888.496054,-3664874.613286,4939966.082454,2.739895,1.204852,1.191886,1.694775,1.847159,-0.458415,1.784396,-5.732081,10
524201.000000,-1641888.425405,-3664874.771129,4939965.880761,2.629712,1.204847,1.191890,1.694774,1.847152,-0.329398,1.568091,-5.816654,10
524203.000000,-1641888.583270,-3664874.048980,4939965.621062,3.001834,1.204837,1.191897,1.694772,1.847139,-0.768760,1.867427,-6.392173,10
524204.000000,-1641888.633878,-3664874.304223,4939965.252270,3.223131,1.204832,1.191900,1.694770,1.847132,-0.710570,1.438412,-6.519758,10
524205.000000,-1641888.747527,-3664874.747435,4939965.416327,2.754027,1.204827,1.191904,1.694769,1.847125,-0.633046,1.190651,-6.108817,10
524207.000000,-1641888.516971,-3664874.300437,4939965.543379,2.882522,1.204816,1.191910,1.694766,1.847110,-0.605433,1.661184,-6.325477,10
524208.000000,-1641888.429306,-3664874.115957,4939965.468898,3.019696,1.204811,1.191913,1.694764,1.847103,-0.600868,1.773259,-6.511713,10
524209.000000,-1641888.127875,-3664874.228879,4939965.299118,3.126229,1.204806,1.191916,1.694763,1.847095,-0.279615,1.682318,-6.656500,10
524210.000000,-1641888.162390,-3664873.949700,4939965.456948,3.203488,1.204800,1.191919,1.694761,1.847088,-0.425274,1.968708,-6.684901,10
524212.000000,-1641888.487065,-3664874.189782,4939965.781955,2.998416,1.204789,1.191924,1.694757,1.847072,-0.623390,1.899148,-6.210987,10
524213.000000,-1641888.767394,-3664874.475692,4939965.957055,2.741243,1.204784,1.191927,1.694755,1.847064,-0.762297,1.716979,-5.838821,10
524214.000000,-1641888.521707,-3664874.415027,4939965.719140,2.690346,1.204778,1.191930,1.694753,1.847056,-0.562896,1.688742,-6.121819,10
524215.000000,-1641888.591451,-3664874.463744,4939965.878115,2.622568,1.204773,1.191932,1.694751,1.847048,-0.606622,1.731843,-5.952287,10
524217.000000,-1641888.549473,-3664874.436597,4939965.607411,2.774839,1.204761,1.191937,1.694746,1.847032,-0.579415,1.594401,-6.189245,10
524218.000000,-1641888.410761,-3664874.696550,4939965.545799,2.743282,1.204756,1.191939,1.694744,1.847024,-0.346530,1.415258,-6.123777,10
524219.000000,-1641888.837218,-3664874.613015,4939966.207763,2.412153,1.204750,1.191941,1.694741,1.847015,-0.769862,1.754777,-5.547099,10
524220.000000,-1641888.572100,-3664874.290399,4939965.891581,2.820607,1.204744,1.191944,1.694738,1.847007,-0.659847,1.869532,-6.046165,10
524222.000000,-1641888.604482,-3664874.622439,4939965.956438,2.631698,1.204733,1.191947,1.694733,1.846989,-0.553620,1.664232,-5.797019,10
524223.000000,-1641888.682138,-3664874.559793,4939966.060272,2.744629,1.204727,1.191949,1.694730,1.846981,-0.650105,1.749239,-5.732202,10
524224.000000,-1641888.474289,-3664874.961196,4939966.121105,2.485449,1.204721,1.191951,1.694727,1.846972,-0.296286,1.568591,-5.508136,10
524227.000000,-1641888.579821,-3664874.512908,4939966.277738,2.404027,1.204703,1.191956,1.694718,1.846944,-0.575904,1.951702,-5.616179,10
524228.000000,-1641888.638718,-3664874.489381,4939965.715207,2.745067,1.204697,1.191957,1.694714,1.846935,-0.639273,1.596254,-6.052189,10
524229.000000,-1641888.569244,-3664874.602823,4939965.841460,2.608156,1.204691,1.191959,1.694711,1.846926,-0.529485,1.617134,-5.906772,10
524231.000000,-1641888.278273,-3664873.802273,4939965.606297,3.298510,1.204678,1.191961,1.694704,1.846907,-0.591311,2.130343,-6.623460,10
524232.000000,-1641888.218189,-3664873.550615,4939965.404500,3.416283,1.204672,1.191963,1.694700,1.846897,-0.639387,2.201351,-6.940178,10
524233.000000,-1641888.500550,-3664874.027774,4939965.610071,3.015767,1.204666,1.191964,1.694697,1.846887,-0.701944,1.901895,-6.434134,10
524234.000000,-1641888.449047,-3664873.671102,4939965.713915,3.118954,1.204660,1.191965,1.694693,1.846877,-0.800792,2.236753,-6.571064,10
524236.000000,-1641888.382009,-3664873.366366,4939965.504319,3.188299,1.204647,1.191966,1.694685,1.846857,-0.864227,2.342760,-6.926067,10
524237.000000,-1641888.747323,-3664874.275291,4939965.580767,2.902960,1.204640,1.191967,1.694681,1.846847,-0.825927,1.629242,-6.251627,10
524238.000000,-1641888.859189,-3664874.499737,4939965.827293,2.657668,1.204634,1.191968,1.694677,1.846837,-0.836234,1.589180,-5.902408,10
524239.000000,-1641888.969204,-3664874.856404,4939966.437093,2.196157,1.204627,1.191968,1.694673,1.846827,-0.790783,1.684061,-5.195229,10
524241.000000,-1641888.909633,-3664874.935743,4939966.269090,2.015273,1.204614,1.191969,1.694664,1.846806,-0.703978,1.541134,-5.295753,10
524242.000000,-1641888.715625,-3664874.597991,4939966.368511,2.257542,1.204608,1.191969,1.694659,1.846795,-0.665043,1.905118,-5.461888,10
524243.000000,-1641888.673943,-3664874.981840,4939966.348316,2.198485,1.204601,1.191970,1.694655,1.846784,-0.470044,1.633163,-5.268236,10
524246.000000,-1641888.832982,-3664874.509621,4939966.090718,2.521914,1.204581,1.191970,1.694641,1.846751,-0.808276,1.755998,-5.698527,10
524247.000000,-1641888.852562,-3664874.836084,4939966.365093,2.200237,1.204574,1.191970,1.694636,1.846740,-0.692648,1.690362,-5.292862,10
524248.000000,-1641889.388052,-3664875.019172,4939966.604290,1.788075,1.204567,1.191970,1.694631,1.846729,-1.106453,1.540288,-4.864225,10
524250.000000,-1641888.824611,-3664874.140820,4939966.156479,2.461812,1.204553,1.191969,1.694621,1.846706,-0.951446,2.061820,-5.860959,10
524251.000000,-1641888.938361,-3664874.681053,4939965.932971,2.492768,1.204546,1.191969,1.694615,1.846695,-0.834341,1.501653,-5.695897,10
524252.000000,-1641888.812462,-3664874.428911,4939965.904681,2.617689,1.204539,1.191968,1.694610,1.846683,-0.822554,1.702952,-5.894810,10
524253.000000,-1641888.879588,-3664874.522987,4939965.982891,2.760218,1.204532,1.191968,1.694605,1.846672,-0.845342,1.663938,-5.762781,10
524255.000000,-1641888.838147,-3664874.514089,4939965.561277,2.782463,1.204518,1.191966,1.694594,1.846648,-0.811163,1.418559,-6.106548,10
524256.000000,-1641889.406816,-3664875.089821,4939966.741967,1.756163,1.204511,1.191966,1.694588,1.846636,-1.094688,1.570654,-4.711786,10
524257.000000,-1641889.102809,-3664875.374972,4939966.935230,1.610680,1.204504,1.191965,1.694582,1.846624,-0.700656,1.586336,-4.476041,10
524258.000000,-1641888.969974,-3664875.175046,4939966.168633,2.082609,1.204496,1.191964,1.694576,1.846612,-0.661188,1.288922,-5.221209,10
524260.000000,-1641888.972436,-3664874.774855,4939966.381685,2.224807,1.204482,1.191962,1.694565,1.846587,-0.827079,1.706121,-5.284260,10
524261.000000,-1641889.035337,-3664875.054897,4939966.741186,1.842313,1.204474,1.191960,1.694559,1.846575,-0.769967,1.713142,-4.827851,10
524262.000000,-1641889.402666,-3664875.431687,4939966.728183,1.774723,1.204467,1.191959,1.694552,1.846562,-0.951105,1.320594,-4.527575,10
524265.000000,-1641888.898742,-3664874.908992,4939966.448212,2.075174,1.204445,1.191955,1.694533,1.846524,-0.704977,1.676126,-5.174530,10
524266.000000,-1641889.074638,-3664874.583811,4939966.203389,2.242369,1.204437,1.191953,1.694527,1.846511,-0.998467,1.697230,-5.506251,10
524267.000000,-1641889.001475,-3664874.501754,4939965.828158,2.514359,1.204430,1.191952,1.694520,1.846498,-0.965255,1.543024,-5.864025,10
524269.000000,-1641888.883847,-3664874.921111,4939965.976780,2.446731,1.204414,1.191948,1.694507,1.846472,-0.686429,1.376081,-5.538186,10
524270.000000,-1641889.274848,-3664875.284310,4939966.233069,2.027162,1.204407,1.191946,1.694500,1.846458,-0.894727,1.154836,-5.030109,10
524271.000000,-1641891.294394,-3664877.000976,4939967.234734,0.354995,0.905581,1.025994,1.368481,1.480715,-2.035735,-0.077173,-2.747765,11
524272.000000,-1641891.065933,-3664876.761956,4939966.822237,0.557355,0.905548,1.025949,1.368425,1.480650,-1.924987,-0.093943,-3.264419,11
524274.000000,-1641891.562534,-3664876.959280,4939967.355035,0.269420,0.905483,1.025858,1.368314,1.480520,-2.297482,-0.057296,-2.609189,11
524275.000000,-1641891.310398,-3664877.101445,4939967.172477,0.293899,0.905450,1.025813,1.368259,1.480455,-2.009256,-0.192710,-2.734488,11
524276.000000,-1641891.236130,-3664876.716867,4939966.795289,0.510043,0.905417,1.025768,1.368203,1.480390,-2.098741,-0.133007,-3.267512,11
524277.000000,-1641890.934634,-3664876.803077,4939967.189871,0.341947,0.905385,1.025722,1.368148,1.480325,-1.788352,0.149602,-2.988553,11
524279.000000,-1641891.075120,-3664876.736433,4939967.516295,0.437298,0.905319,1.025631,1.368036,1.480195,-1.943807,0.357301,-2.736711,11
524280.000000,-1641891.010043,-3664876.319331,4939967.273727,0.533903,0.905287,1.025586,1.367980,1.480129,-2.054980,0.521747,-3.181284,11
524281.000000,-1641890.675910,-3664876.708313,4939967.079792,0.612297,0.905254,1.025540,1.367925,1.480064,-1.590999,0.230035,-3.194994,11
524284.000000,-1641890.159027,-3664876.141612,4939967.065208,1.135408,0.905156,1.025403,1.367757,1.479867,-1.351040,0.787666,-3.664035,11
524285.000000,-1641890.401306,-3664876.513966,4939967.535858,0.621487,0.905123,1.025358,1.367701,1.479802,-1.419874,0.741908,-3.022143,11
524286.000000,-1641890.335650,-3664876.601652,4939966.905060,0.783432,0.905090,1.025312,1.367645,1.479736,-1.324102,0.304238,-3.479503,11
524288.000000,-1641889.779705,-3664875.573226,4939966.901997,1.329382,0.905024,1.025220,1.367532,1.479604,-1.237303,1.209351,-4.214336,11
524289.000000,-1641890.063351,-3664876.133527,4939966.833217,1.118774,0.904991,1.025174,1.367476,1.479539,-1.267034,0.678095,-3.873741,11
524290.000000,-1641890.163853,-3664875.960444,4939966.554175,1.297578,0.904958,1.025128,1.367420,1.479473,-1.429526,0.593698,-4.164251,11
524291.000000,-1641889.894002,-3664875.299019,4939966.678910,1.458730,0.904926,1.025082,1.367363,1.479407,-1.453735,1.227517,-4.515746,11
524292.000000,-1641889.597288,-3664875.271768,4939966.674752,1.666527,0.904893,1.025036,1.367307,1.479341,-1.194106,1.338649,-4.610831,11
524293.000000,-1641889.608264,-3664875.332995,4939966.301960,1.782356,0.904860,1.024989,1.367251,1.479275,-1.179085,1.057479,-4.862943,11
524294.000000,-1641889.679177,-3664875.704827,4939966.890782,1.412640,0.904827,1.024943,1.367194,1.479209,-1.091750,1.140853,-4.173436,11
524295.000000,-1641890.110593,-3664875.855526,4939966.879087,1.222989,0.904794,1.024897,1.367137,1.479142,-1.423825,0.889260,-3.985303,11
524296.000000,-1641890.072104,-3664875.617695,4939967.011399,1.229370,0.904761,1.024850,1.367081,1.479076,-1.485954,1.153488,-4.028606,11
524297.000000,-1641890.228460,-3664876.251466,4939967.027552,0.889218,0.904728,1.024804,1.367024,1.479010,-1.369481,0.663923,-3.612512,11
524298.000000,-1641890.780137,-3664876.721891,4939967.201062,0.523114,0.904695,1.024757,1.366967,1.478943,-1.680560,0.263425,-3.066084,11
524299.000000,-1641890.335981,-3664876.991791,4939967.228109,0.498705,0.904662,1.024711,1.366911,1.478877,-1.164870,0.230096,-3.004406,11
524300.000000,-1641890.451848,-3664876.513993,4939967.201840,0.650775,0.904629,1.024664,1.366854,1.478810,-1.465987,0.515961,-3.269011,11
524301.000000,-1641890.839507,-3664877.156132,4939967.221905,0.225295,0.904596,1.024617,1.366797,1.478744,-1.557172,-0.050674,-2.785653,11
524302.000000,-1641890.593736,-3664876.475288,4939967.250184,0.669177,0.904563,1.024571,1.366740,1.478677,-1.611296,0.528673,-3.217138,11
524303.000000,-1641890.828335,-3664876.186367,4939967.461890,0.488965,0.904529,1.024524,1.366683,1.478611,-1.943529,0.792173,-3.157807,11
524304.000000,-1641891.174372,-3664876.871802,4939967.653170,0.023756,0.904496,1.024477,1.366626,1.478544,-1.979027,0.315607,-2.527112,11
524305.000000,-1641891.752790,-3664877.201839,4939968.154363,-0.332605,0.904463,1.024430,1.366569,1.478477,-2.371917,0.212144,-1.799362,11
524306.000000,-1641891.435117,-3664877.474067,4939968.224767,-0.337028,0.904430,1.024383,1.366512,1.478410,-1.970700,0.164162,-1.670124,11
524307.000000,-1641891.004574,-3664876.788664,4939966.924951,0.501782,0.904397,1.024336,1.366455,1.478344,-1.858071,-0.028854,-3.184959,11
524308.000000,-1641891.173388,-3664877.302318,4939967.577696,-0.026163,0.904364,1.024289,1.366398,1.478277,-1.802085,-0.037157,-2.339257,11
524309.000000,-1641891.917714,-3664877.487421,4939967.542744,-0.375010,0.904331,1.024242,1.366340,1.478210,-2.405644,-0.427337,-2.069105,11
524310.000000,-1641891.614176,-3664877.190758,4939967.456198,0.033166,0.904297,1.024195,1.366283,1.478143,-2.249954,-0.174516,-2.384504,11
524311.000000,-1641890.982464,-3664876.674259,4939966.967635,0.625042,0.904264,1.024148,1.366226,1.478076,-1.884676,0.086223,-3.223022,11
524312.000000,-1641891.074521,-3664876.886980,4939967.453671,0.339038,0.904231,1.024101,1.366168,1.478008,-1.881699,0.211262,-2.699274,11
524313.000000,-1641890.522619,-3664876.775261,4939967.169411,0.493991,0.904198,1.024053,1.366111,1.477941,-1.423733,0.287575,-3.126267,11
524314.000000,-1641890.805106,-3664876.676767,4939967.266035,0.404369,0.904165,1.024006,1.366053,1.477874,-1.721799,0.328339,-3.034991,11
524315.000000,-1641890.879618,-3664877.089838,4939967.295238,0.124982,0.904131,1.023959,1.365996,1.477807,-1.620885,0.029705,-2.756302,11
524316.000000,-1641890.857635,-3664876.864741,4939967.121770,0.277998,0.904098,1.023911,1.365938,1.477739,-1.692870,0.087532,-3.025965,11
524317.000000,-1641890.443938,-3664876.664290,4939967.636533,0.362454,0.904065,1.023864,1.365881,1.477672,-1.397309,0.684867,-2.846679,11
524318.000000,-1641890.714268,-3664875.992240,4939967.946899,0.372005,0.904031,1.023816,1.365823,1.477604,-1.918817,1.271000,-2.921068,11
524319.000000,-1641890.618231,-3664875.899337,4939967.005543,0.911549,0.903998,1.023769,1.365765,1.477537,-1.869166,0.776101,-3.731387,11
524320.000000,-1641890.847547,-3664876.605643,4939967.929287,0.246873,0.903965,1.023721,1.365707,1.477469,-1.789613,0.782025,-2.548850,11
524321.000000,-1641890.820668,-3664876.858819,4939967.206253,0.376825,0.903931,1.023673,1.365649,1.477402,-1.661556,0.156575,-2.973128,11
524322.000000,-1641891.263070,-3664877.260210,4939967.390371,0.138689,0.903898,1.023625,1.365592,1.477334,-1.901144,-0.153481,-2.486099,11
524323.000000,-1641891.092010,-3664877.374890,4939967.327193,0.147812,0.903865,1.023578,1.365534,1.477266,-1.698145,-0.220174,-2.513449,11
524324.000000,-1641891.296630,-3664877.324918,4939967.635265,0.129173,0.903831,1.023530,1.365476,1.477198,-1.905309,-0.056244,-2.249850,11
524325.000000,-1641891.098311,-3664877.360263,4939967.725922,-0.122020,0.903798,1.023482,1.365418,1.477130,-1.709876,0.038711,-2.210003,11
524326.000000,-1641890.688772,-3664877.180810,4939967.086022,0.343043,0.903764,1.023434,1.365359,1.477063,-1.409524,-0.105609,-2.915947,11
524327.000000,-1641890.636028,-3664877.053481,4939967.450352,0.407916,0.903731,1.023386,1.365301,1.476995,-1.413458,0.230465,-2.719047,11
524328.000000,-1641890.181680,-3664876.419050,4939967.043469,0.854742,0.903697,1.023338,1.365243,1.476927,-1.258263,0.569823,-3.516066,11
524329.000000,-1641890.862284,-3664876.881234,4939967.595971,0.476623,0.903664,1.023289,1.365185,1.476858,-1.690368,0.372263,-2.646382,11
524330.000000,-1641890.558607,-3664876.801712,4939967.225614,0.468838,0.903630,1.023241,1.365127,1.476790,-1.445758,0.292656,-3.058131,11
524331.000000,-1641890.448214,-3664876.582917,4939967.155051,0.583465,0.903597,1.023193,1.365068,1.476722,-1.434486,0.438787,-3.266831,11
524332.000000,-1641890.048860,-3664875.882925,4939967.116185,1.107443,0.903563,1.023145,1.365010,1.476654,-1.356285,1.038405,-3.800990,11
524333.000000,-1641890.130790,-3664876.374809,4939967.348086,0.939182,0.903530,1.023096,1.364951,1.476586,-1.229913,0.808800,-3.317510,11
524334.000000,-1641890.396410,-3664876.387049,4939967.189775,0.813196,0.903496,1.023048,1.364893,1.476517,-1.467305,0.616147,-3.365420,11
524335.000000,-1641890.643267,-3664876.284065,4939967.478114,0.643562,0.903463,1.022999,1.364834,1.476449,-1.734692,0.791880,-3.136716,11
524336.000000,-1641890.602325,-3664876.290187,4939967.305957,0.768876,0.903429,1.022951,1.364776,1.476380,-1.694825,0.692400,-3.277663,11
524337.000000,-1641890.773467,-3664876.950289,4939967.508545,0.228737,0.903395,1.022902,1.364717,1.476312,-1.581078,0.296566,-2.697626,11
524338.000000,-1641891.485491,-3664877.033226,4939968.198571,-0.206837,0.903362,1.022854,1.364658,1.476243,-2.196937,0.444670,-1.930310,11
524339.000000,-1641891.680690,-3664877.386399,4939967.423959,-0.026232,0.903328,1.022805,1.364600,1.476174,-2.230651,-0.354834,-2.280332,11
524340.000000,-1641891.244831,-3664877.605237,4939967.272489,-0.150528,0.903295,1.022756,1.364541,1.476106,-1.743412,-0.466703,-2.384685,11
524341.000000,-1641891.449385,-3664876.991949,4939967.530663,0.012131,0.903261,1.022708,1.364482,1.476037,-2.180866,0.065846,-2.482888,11
524342.000000,-1641890.999028,-3664877.146882,4939967.627782,0.028661,0.903227,1.022659,1.364423,1.475968,-1.706528,0.160138,-2.434200,11
524343.000000,-1641891.539635,-3664876.910349,4939967.843519,-0.087181,0.903194,1.022610,1.364364,1.475899,-2.296594,0.291622,-2.263081,11
524344.000000,-1641891.178672,-3664876.804785,4939967.773404,-0.004970,0.903160,1.022561,1.364305,1.475830,-2.010356,0.437358,-2.470887,11
524345.000000,-1641890.955720,-3664877.186040,4939967.378740,0.259158,0.903126,1.022512,1.364246,1.475762,-1.650995,-0.010348,-2.616632,11
524346.000000,-1641890.775426,-3664876.768452,4939967.421070,0.490541,0.903092,1.022463,1.364187,1.475693,-1.657222,0.370087,-2.869432,11
524347.000000,-1641890.367063,-3664876.728414,4939967.765147,0.407153,0.903059,1.022414,1.364128,1.475623,-1.300933,0.744599,-2.729602,11
524348.000000,-1641890.385958,-3664876.757610,4939967.114203,0.740807,0.903025,1.022365,1.364069,1.475554,-1.306238,0.308900,-3.214448,11
524349.000000,-1641891.139917,-3664877.332832,4939967.353684,0.179037,0.902991,1.022315,1.364009,1.475485,-1.759061,-0.188910,-2.504644,11
524350.000000,-1641890.785612,-3664876.933576,4939967.886389,0.039519,0.902957,1.022266,1.363950,1.475416,-1.598995,0.541949,-2.410123,11
524351.000000,-1641891.105527,-3664876.741323,4939967.940699,0.156268,0.902923,1.022217,1.363891,1.475347,-1.969557,0.610790,-2.395906,11
524352.000000,-1641890.701399,-3664877.242761,4939968.074222,-0.085921,0.902890,1.022168,1.363831,1.475277,-1.395714,0.467231,-2.108358,11
524353.000000,-1641891.071704,-3664877.321166,4939968.053605,-0.206327,0.902856,1.022118,1.363772,1.475208,-1.701583,0.280803,-1.984313,11
524354.000000,-1641890.763373,-3664877.001237,4939967.965016,0.047548,0.902822,1.022069,1.363713,1.475138,-1.551033,0.550384,-2.315872,11
524355.000000,-1641891.022974,-3664877.256905,4939968.216460,-0.308055,0.902788,1.022019,1.363653,1.475069,-1.683391,0.444244,-1.906973,11
524356.000000,-1641891.236295,-3664877.186254,4939968.017386,-0.311884,0.902754,1.021970,1.363593,1.474999,-1.906952,0.301470,-2.047557,11
524357.000000,-1641890.962106,-3664876.859706,4939967.780159,0.207063,0.902720,1.021920,1.363534,1.474930,-1.790266,0.471507,-2.489780,11
524358.000000,-1641890.907091,-3664876.666023,4939967.641704,0.335924,0.902686,1.021870,1.363474,1.474860,-1.819261,0.539537,-2.722677,11
524359.000000,-1641891.190681,-3664877.315459,4939967.781199,-0.078711,0.902652,1.021821,1.363414,1.474790,-1.812491,0.075863,-2.168954,11
524360.000000,-1641891.000465,-3664876.974392,4939967.946229,0.023800,0.902618,1.021771,1.363355,1.474720,-1.778374,0.482212,-2.284969,11
524361.000000,-1641891.808669,-3664876.889007,4939968.284777,-0.359443,0.902585,1.021721,1.363295,1.474651,-2.550834,0.498407,-1.862899,11
524362.000000,-1641891.209728,-3664877.253355,4939968.267346,-0.278625,0.902551,1.021671,1.363235,1.474581,-1.855269,0.419320,-1.821440,11
524363.000000,-1641891.473598,-3664877.634322,4939968.115340,-0.519818,0.902517,1.021621,1.363175,1.474511,-1.940286,-0.030608,-1.653494,11
524364.000000,-1641890.981506,-3664877.234668,4939967.851274,-0.145428,0.902483,1.021571,1.363115,1.474441,-1.654641,0.243795,-2.214492,11
524365.000000,-1641891.508946,-3664877.627345,4939968.197982,-0.517000,0.902449,1.021521,1.363055,1.474371,-1.975396,0.015021,-1.584117,11
524366.000000,-1641891.320425,-3664877.651438,4939967.952630,-0.522594,0.902415,1.021471,1.362995,1.474300,-1.793505,-0.096253,-1.809621,11
524367.000000,-1641891.746093,-3664877.963702,4939968.227072,-0.721786,0.902380,1.021421,1.362935,1.474230,-2.054268,-0.280959,-1.307718,11
524368.000000,-1641891.687514,-3664877.405488,4939967.878841,-0.304598,0.902346,1.021371,1.362875,1.474160,-2.229073,-0.084775,-1.913733,11
524369.000000,-1641891.149003,-3664876.882452,4939967.121459,0.557951,0.902312,1.021321,1.362814,1.474090,-1.951522,-0.017933,-2.941198,11
524370.000000,-1641890.554479,-3664876.471002,4939966.560881,1.005286,0.902278,1.021270,1.362754,1.474020,-1.577224,0.111147,-3.765964,11
524371.000000,-1641890.564110,-3664876.654902,4939967.225616,0.751499,0.902244,1.021220,1.362694,1.473949,-1.510814,0.395139,-3.140886,11
524372.000000,-1641891.086422,-3664876.921497,4939967.737476,0.210070,0.902210,1.021170,1.362634,1.473879,-1.878445,0.361271,-2.455624,11
524373.000000,-1641890.891245,-3664876.764807,4939967.832545,0.184794,0.902176,1.021119,1.362573,1.473808,-1.764406,0.594340,-2.521637,11
524374.000000,-1641890.435186,-3664876.666781,4939967.313375,0.562998,0.902142,1.021069,1.362513,1.473738,-1.388304,0.482857,-3.098919,11
524375.000000,-1641890.304612,-3664876.135090,4939967.122882,0.876530,0.902108,1.021018,1.362452,1.473667,-1.486563,0.782213,-3.585502,11
524376.000000,-1641890.806762,-3664876.719733,4939967.606769,0.370907,0.902073,1.020967,1.362392,1.473596,-1.705740,0.511375,-2.744838,11
524377.000000,-1641890.595045,-3664876.193756,4939967.561660,0.537890,0.902039,1.020917,1.362331,1.473526,-1.727614,0.923828,-3.135881,11
524378.000000,-1641890.418434,-3664876.231565,4939967.319791,0.765334,0.902005,1.020866,1.362270,1.473455,-1.550984,0.801215,-3.347752,11
524379.000000,-1641890.669279,-3664876.714351,4939967.093912,0.617543,0.901971,1.020815,1.362210,1.473384,-1.582478,0.236729,-3.182251,11
